State,year,winner_name,winner_party,total_votes,winner_votes,winner_percent,party_lean,PVI,key,Abbreviation,PVI_rank
Delaware,1860,"Breckinridge, John",Southern Democratic,16115,7339,0.4554142104,Republican,0.2087125737,Republican 9% or more,DE,17
Maryland,1860,"Breckinridge, John",Southern Democratic,92502,42482,0.459254935,Democratic,0.2954783489,Democratic 9% or more,MD,19
Tennessee,1860,"Bell, John",Constitutional Union,146106,69728,0.4772425499,Democratic,0.5732023199,Democratic 9% or more,TN,27.5
Georgia,1860,"Breckinridge, John",Southern Democratic,106717,52176,0.4889192912,Democratic,0.5732023199,Democratic 9% or more,GA,27.5
North Carolina,1860,"Breckinridge, John",Southern Democratic,96712,48846,0.5050665895,Democratic,0.5732023199,Democratic 9% or more,NC,27.5
Illinois,1860,"Lincoln, Abraham",Republican,339666,172171,0.5068832324,Democratic,0.05521720618,Democratic 4-9%,IL,10
Indiana,1860,"Lincoln, Abraham",Republican,272143,139033,0.5108821465,Democratic,0.02699383561,Democratic 0-4%,IN,6
Ohio,1860,"Lincoln, Abraham",Republican,432862,221809,0.512424283,Democratic,0.03118682736,Democratic 0-4%,OH,7
New Jersey,1860,"Douglas, Stephen",(Northern) Democratic,121215,62869,0.5186569319,Democratic,0.09185925177,Democratic 9% or more,NJ,13
Arkansas,1860,"Breckinridge, John",Southern Democratic,54152,28732,0.530580588,Democratic,0.5732023199,Democratic 9% or more,AR,27.5
New York,1860,"Lincoln, Abraham",Republican,675156,362646,0.5371291968,Democratic,0.03607312306,Democratic 0-4%,NY,8
Connecticut,1860,"Lincoln, Abraham",Republican,80745,43486,0.5385596631,Republican,0.1414402438,Republican 9% or more,CT,15
Alabama,1860,"Breckinridge, John",Southern Democratic,90122,48669,0.5400346197,Democratic,0.5732023199,Democratic 9% or more,AL,27.5
Iowa,1860,"Lincoln, Abraham",Republican,128739,70302,0.546081607,Democratic,0.01498855311,Democratic 0-4%,IA,4
Pennsylvania,1860,"Lincoln, Abraham",Republican,476442,268030,0.5625658527,Republican,0.3679307759,Republican 9% or more,PA,21
Wisconsin,1860,"Lincoln, Abraham",Republican,152183,86113,0.5658516391,Democratic,0.003423183477,Democratic 0-4%,WI,1
New Hampshire,1860,"Lincoln, Abraham",Republican,65943,37519,0.5689610724,Republican,0.01852401517,Republican 0-4%,NH,5
Michigan,1860,"Lincoln, Abraham",Republican,154549,88450,0.5723103999,Republican,0.003624188713,Republican 0-4%,MI,2
Mississippi,1860,"Breckinridge, John",Southern Democratic,69095,40768,0.590028222,Democratic,0.5732023199,Democratic 9% or more,MS,27.5
Rhode Island,1860,"Lincoln, Abraham",Republican,19951,12244,0.6137035738,Republican,0.04050125388,Republican 4-9%,RI,9
Florida,1860,"Breckinridge, John",Southern Democratic,13301,8277,0.6222840388,Democratic,0.5732023199,Democratic 9% or more,FL,27.5
Maine,1860,"Lincoln, Abraham",Republican,100918,62811,0.622396401,Republican,0.1058061554,Republican 9% or more,ME,14
Massachusetts,1860,"Lincoln, Abraham",Republican,169876,106684,0.6280110198,Republican,0.1831321336,Republican 9% or more,MA,16
Minnesota,1860,"Lincoln, Abraham",Republican,34737,22069,0.6353168092,Republican,0.07609598252,Republican 4-9%,MN,12
Vermont,1860,"Lincoln, Abraham",Republican,44566,33808,0.7586052147,Republican,0.2230856892,Republican 9% or more,VT,18
New York,1864,"Lincoln, Abraham",National Union (Republican),730721,368735,0.5046180416,Democratic,0.04579708761,Democratic 4-9%,NY,14
Connecticut,1864,"Lincoln, Abraham",National Union (Republican),86981,44693,0.5138248583,Democratic,0.03659027094,Democratic 0-4%,CT,11
Pennsylvania,1864,"Lincoln, Abraham",National Union (Republican),572707,296391,0.517526414,Democratic,0.03288871521,Democratic 0-4%,PA,9
Delaware,1864,"McClellan, George",Democratic,16922,8767,0.5180829689,Democratic,0.06849809816,Democratic 4-9%,DE,16
New Hampshire,1864,"Lincoln, Abraham",National Union (Republican),69630,36596,0.5255780554,Democratic,0.02483707381,Democratic 0-4%,NH,8
New Jersey,1864,"McClellan, George",Democratic,128747,68024,0.5283540587,Democratic,0.07876918798,Democratic 4-9%,NJ,18
Indiana,1864,"Lincoln, Abraham",National Union (Republican),280655,150422,0.5359676471,Democratic,0.01444748213,Democratic 0-4%,IN,7
Michigan,1864,"Lincoln, Abraham",National Union (Republican),147662,79149,0.5360146822,Democratic,0.01440044706,Democratic 0-4%,MI,6
Oregon,1864,"Lincoln, Abraham",National Union (Republican),18345,9888,0.539002453,Democratic,0.01141267626,Democratic 0-4%,OR,4
Illinois,1864,"Lincoln, Abraham",National Union (Republican),348236,189512,0.5442056536,Democratic,0.006209475606,Democratic 0-4%,IL,2
Maryland,1864,"Lincoln, Abraham",National Union (Republican),72892,40153,0.550856061,Republican,4.41E-04,Republican 0-4%,MD,1
Wisconsin,1864,"Lincoln, Abraham",National Union (Republican),149342,83458,0.5588381031,Republican,0.008422973903,Republican 0-4%,WI,3
Ohio,1864,"Lincoln, Abraham",National Union (Republican),471253,265654,0.5637184273,Republican,0.01330329801,Republican 0-4%,OH,5
California,1864,"Lincoln, Abraham",National Union (Republican),105890,62053,0.5860137879,Republican,0.03559865865,Republican 0-4%,CA,10
Minnesota,1864,"Lincoln, Abraham",National Union (Republican),42422,25055,0.590613361,Republican,0.04019823175,Republican 4-9%,MN,12
Maine,1864,"Lincoln, Abraham",National Union (Republican),114797,67805,0.5906513236,Republican,0.0402361944,Republican 4-9%,ME,13
Nevada,1864,"Lincoln, Abraham",National Union (Republican),16420,9826,0.5984165652,Republican,0.04800143592,Republican 4-9%,NV,15
Rhode Island,1864,"Lincoln, Abraham",National Union (Republican),22432,13962,0.622414408,Republican,0.07199927875,Republican 4-9%,RI,17
Iowa,1864,"Lincoln, Abraham",National Union (Republican),138025,88500,0.6411881905,Republican,0.0907730613,Republican 9% or more,IA,19
West Virginia,1864,"Lincoln, Abraham",National Union (Republican),34877,23799,0.6823694699,Republican,0.1319543406,Republican 9% or more,WV,20
Missouri,1864,"Lincoln, Abraham",National Union (Republican),104346,72750,0.697199701,Republican,0.1467845718,Republican 9% or more,MO,21
Kentucky,1864,"McClellan, George",Democratic,92088,64301,0.698256016,Democratic,0.2486711452,Democratic 9% or more,KY,24
Massachusetts,1864,"Lincoln, Abraham",National Union (Republican),175490,126742,0.7222177902,Republican,0.1718150075,Republican 9% or more,MA,22
Vermont,1864,"Lincoln, Abraham",National Union (Republican),55742,42420,0.7610060637,Republican,0.2105909344,Republican 9% or more,VT,23
Kansas,1864,"Lincoln, Abraham",National Union (Republican),21580,17089,0.7918906395,Republican,0.2662634849,Republican 9% or more,KS,25
California,1868,"Grant, Ulysses",Republican,108656,54588,0.5023928729,Democratic,0.02423846121,Democratic 0-4%,CA,8
Oregon,1868,"Seymour, Horatio",Democratic,22086,11125,0.5037127592,Democratic,0.03034409334,Democratic 0-4%,OR,12
New York,1868,"Seymour, Horatio",Democratic,849771,429883,0.5058809962,Democratic,0.0325123303,Democratic 0-4%,NY,13
New Jersey,1868,"Seymour, Horatio",Democratic,163132,83001,0.5087965574,Democratic,0.03542789152,Democratic 0-4%,NJ,14
Alabama,1868,"Grant, Ulysses",Republican,149594,76667,0.5125005014,Democratic,0.01411027629,Democratic 0-4%,AL,7
Indiana,1868,"Grant, Ulysses",Republican,343532,176552,0.5139317443,Democratic,0.01269958978,Democratic 0-4%,IN,5
Connecticut,1868,"Grant, Ulysses",Republican,98632,50788,0.5149241625,Democratic,0.01170717158,Democratic 0-4%,CT,4
Pennsylvania,1868,"Grant, Ulysses",Republican,655662,342280,0.5220372692,Democratic,0.004594064924,Democratic 0-4%,PA,1
North Carolina,1868,"Grant, Ulysses",Republican,181498,96939,0.534105059,Republican,0.007473724882,Republican 0-4%,NC,2
Arkansas,1868,"Grant, Ulysses",Republican,41190,22112,0.5368293275,Republican,0.01019799338,Republican 0-4%,AR,3
Ohio,1868,"Grant, Ulysses",Republican,518788,280167,0.5400414042,Republican,0.01341007007,Republican 0-4%,OH,6
New Hampshire,1868,"Grant, Ulysses",Republican,68304,37718,0.552207777,Republican,0.02566538735,Republican 0-4%,NH,9
Nevada,1868,"Grant, Ulysses",Republican,11698,6480,0.5539408446,Republican,0.02730951046,Republican 0-4%,NV,10
Illinois,1868,"Grant, Ulysses",Republican,449420,250304,0.5569489564,Republican,0.03031762231,Republican 0-4%,IL,11
Wisconsin,1868,"Grant, Ulysses",Republican,193603,108900,0.5624912837,Republican,0.03585994958,Republican 0-4%,WI,15
Missouri,1868,"Grant, Ulysses",Republican,152488,86860,0.5696185929,Republican,0.04298725881,Republican 4-9%,MO,16
Michigan,1868,"Grant, Ulysses",Republican,225620,128560,0.5698076412,Republican,0.04317630704,Republican 4-9%,MI,17
South Carolina,1868,"Grant, Ulysses",Republican,107538,62301,0.5793393963,Republican,0.05270806218,Republican 4-9%,SC,18
West Virginia,1868,"Grant, Ulysses",Republican,49321,29015,0.5882889641,Republican,0.06165763001,Republican 4-9%,WV,19
Delaware,1868,"Seymour, Horatio",Democratic,18571,10957,0.5900059232,Democratic,0.1166372573,Democratic 9% or more,DE,24
Minnesota,1868,"Grant, Ulysses",Republican,71818,43722,0.608788883,Republican,0.08215754888,Republican 4-9%,MN,20
Iowa,1868,"Grant, Ulysses",Republican,194439,120399,0.6192121951,Republican,0.09258086096,Republican 9% or more,IA,21
Maine,1868,"Grant, Ulysses",Republican,112962,70502,0.624121386,Republican,0.09749005183,Republican 9% or more,ME,22
Nebraska,1868,"Grant, Ulysses",Republican,15291,9772,0.6390687332,Republican,0.1124373991,Republican 9% or more,NE,23
Georgia,1868,"Seymour, Horatio",Democratic,159816,102707,0.6426578065,Democratic,0.1692891406,Democratic 9% or more,GA,28
Rhode Island,1868,"Grant, Ulysses",Republican,19541,12993,0.6649096771,Republican,0.138278343,Republican 9% or more,RI,25
Maryland,1868,"Seymour, Horatio",Democratic,92795,62357,0.6719866372,Democratic,0.1986179713,Democratic 9% or more,MD,30
Tennessee,1868,"Grant, Ulysses",Republican,82757,56628,0.6842684003,Republican,0.1576370661,Republican 9% or more,TN,26
Kansas,1868,"Grant, Ulysses",Republican,43630,30027,0.6882191153,Republican,0.1616351064,Republican 9% or more,KS,27
Massachusetts,1868,"Grant, Ulysses",Republican,195508,136379,0.6975622481,Republican,0.1710236929,Republican 9% or more,MA,29
Louisiana,1868,"Seymour, Horatio",Democratic,113488,80225,0.7069029325,Democratic,0.2335342666,Democratic 9% or more,LA,31
Kentucky,1868,"Seymour, Horatio",Democratic,155455,115889,0.7454826155,Democratic,0.2721139497,Democratic 9% or more,KY,33
Vermont,1868,"Grant, Ulysses",Republican,56212,44167,0.7857219099,Republican,0.2590905758,Republican 9% or more,VT,32
Maryland,1872,"Greeley, Horace",Liberal Republican/Democratic,134447,67687,0.5034474551,Democratic,0.0628247919,Democratic 4-9%,MD,21
Virginia,1872,"Grant, Ulysses",Republican,185195,93463,0.5046734523,Democratic,0.05447214526,Democratic 4-9%,VA,20
Delaware,1872,"Grant, Ulysses",Republican,21822,11129,0.5099899184,Democratic,0.03772176351,Democratic 0-4%,DE,17
West Virginia,1872,"Grant, Ulysses",Republican,62467,32320,0.5173931836,Democratic,0.0368396662,Democratic 0-4%,WV,15
Tennessee,1872,"Greeley, Horace",Liberal Republican/Democratic,179046,93391,0.5216033868,Democratic,0.08098072361,Democratic 4-9%,TN,25
Arkansas,1872,"Grant, Ulysses",Republican,79300,41373,0.5217276166,Democratic,0.03764972013,Democratic 0-4%,AR,16
Kentucky,1872,"Greeley, Horace",Liberal Republican/Democratic,191135,99995,0.5231642556,Democratic,0.08912129871,Democratic 4-9%,KY,26
Connecticut,1872,"Grant, Ulysses",Republican,96009,50314,0.5240550365,Democratic,0.03532230026,Democratic 0-4%,CT,14
Indiana,1872,"Grant, Ulysses",Republican,351196,186147,0.5300373581,Democratic,0.02719272878,Democratic 0-4%,IN,12
Alabama,1872,"Grant, Ulysses",Republican,169716,90272,0.5319003512,Democratic,0.0274769856,Democratic 0-4%,AL,13
New York,1872,"Grant, Ulysses",Republican,828020,440738,0.5322794135,Democratic,0.02709792323,Democratic 0-4%,NY,11
Ohio,1872,"Grant, Ulysses",Republican,529436,281852,0.5323627407,Democratic,0.02371321109,Democratic 0-4%,OH,9
Florida,1872,"Grant, Ulysses",Republican,33190,17763,0.5351913227,Democratic,0.02418601408,Democratic 0-4%,FL,10
New Hampshire,1872,"Grant, Ulysses",Republican,68906,37168,0.5394015035,Democratic,0.01751446447,Democratic 0-4%,NH,8
New Jersey,1872,"Grant, Ulysses",Republican,168112,91656,0.5452079566,Democratic,0.01416938017,Democratic 0-4%,NJ,5
Wisconsin,1872,"Grant, Ulysses",Republican,192305,104994,0.5459764437,Democratic,0.01102275566,Democratic 0-4%,WI,4
Georgia,1872,"Greeley, Horace",Liberal Republican/Democratic,138906,76356,0.5496954775,Democratic,0.1090728143,Democratic 9% or more,GA,28
Missouri,1872,"Greeley, Horace",Liberal Republican/Democratic,273059,151434,0.5545834417,Democratic,0.118938361,Democratic 9% or more,MO,30
Louisiana,1872,"Grant, Ulysses",Republican,128692,71663,0.5568566811,Democratic,0.002520655703,Democratic 0-4%,LA,1
Illinois,1872,"Grant, Ulysses",Republican,429971,241936,0.5626798086,Republican,0.007456457334,Republican 0-4%,IL,2
California,1872,"Grant, Ulysses",Republican,95785,54007,0.5638356736,Republican,0.01077383928,Republican 0-4%,CA,3
Texas,1872,"Greeley, Horace",Liberal Republican/Democratic,116594,66546,0.5707497813,Democratic,0.1430425007,Democratic 9% or more,TX,33
North Carolina,1872,"Grant, Ulysses",Republican,165163,94772,0.5738089039,Republican,0.01533976793,Republican 0-4%,NC,7
Nevada,1872,"Grant, Ulysses",Republican,14649,8413,0.5743054133,Republican,0.01492807657,Republican 0-4%,NV,6
Oregon,1872,"Grant, Ulysses",Republican,20147,11818,0.586588574,Republican,0.04481489227,Republican 4-9%,OR,18
Iowa,1872,"Grant, Ulysses",Republican,216365,131566,0.6080743189,Republican,0.08951418255,Republican 4-9%,IA,27
Minnesota,1872,"Grant, Ulysses",Republican,90919,55708,0.6127212134,Republican,0.05334387662,Republican 4-9%,MN,19
Pennsylvania,1872,"Grant, Ulysses",Republican,563262,349589,0.6206507806,Republican,0.06307694808,Republican 4-9%,PA,22
Michigan,1872,"Grant, Ulysses",Republican,221455,138758,0.6265742476,Republican,0.07915121014,Republican 4-9%,MI,24
Mississippi,1872,"Grant, Ulysses",Republican,129457,82175,0.6347667565,Republican,0.07538941976,Republican 4-9%,MS,23
Kansas,1872,"Grant, Ulysses",Republican,100512,66805,0.6646470073,Republican,0.1101791654,Republican 9% or more,KS,29
Maine,1872,"Grant, Ulysses",Republican,90523,61426,0.6785678778,Republican,0.119190541,Republican 9% or more,ME,31
Massachusetts,1872,"Grant, Ulysses",Republican,192864,133455,0.6919642857,Republican,0.1333555986,Republican 9% or more,MA,32
Nebraska,1872,"Grant, Ulysses",Republican,25932,18329,0.7068101188,Republican,0.147432782,Republican 9% or more,NE,34
Rhode Island,1872,"Grant, Ulysses",Republican,18994,13665,0.7194377172,Republican,0.1600603804,Republican 9% or more,RI,35
South Carolina,1872,"Grant, Ulysses",Republican,95452,72290,0.7573440054,Republican,0.2016581515,Republican 9% or more,SC,36
Vermont,1872,"Grant, Ulysses",Republican,52980,41480,0.7829369573,Republican,0.2321350855,Republican 9% or more,VT,37
Indiana,1876,"Tilden, Samuel",Democratic,438911,213526,0.4864904274,Republican,0.008640983947,Republican 0-4%,IN,3
Illinois,1876,"Hayes, Rutherford",Republican,554227,278232,0.5020181261,Republican,0.03345695155,Republican 0-4%,IL,14
Ohio,1876,"Hayes, Rutherford",Republican,658649,330698,0.5020853292,Republican,0.02092975313,Republican 0-4%,OH,6
South Carolina,1876,"Hayes, Rutherford",Republican,182683,91786,0.5024331766,Republican,0.01761569782,Republican 0-4%,SC,5
Wisconsin,1876,"Hayes, Rutherford",Republican,257177,130067,0.5057489589,Republican,0.02727143706,Republican 0-4%,WI,11
Pennsylvania,1876,"Hayes, Rutherford",Republican,758993,384184,0.5061759463,Republican,0.02716299,Republican 0-4%,PA,10
Connecticut,1876,"Tilden, Samuel",Democratic,122134,61927,0.5070414463,Republican,0.003219888951,Republican 0-4%,CT,2
California,1876,"Hayes, Rutherford",Republican,155784,79258,0.5087685513,Republican,0.02416671059,Republican 0-4%,CA,8
Oregon,1876,"Hayes, Rutherford",Republican,29881,15214,0.5091529735,Republican,0.03317646083,Republican 0-4%,OR,13
Florida,1876,"Hayes, Rutherford",Republican,46776,23849,0.5098554814,Republican,0.02503800267,Republican 0-4%,FL,9
New York,1876,"Tilden, Samuel",Democratic,1015503,521949,0.5139807563,Democratic,0.001007858893,Democratic 0-4%,NY,1
Louisiana,1876,"Hayes, Rutherford",Republican,145823,75315,0.5164823107,Republican,0.03166483197,Republican 0-4%,LA,12
New Hampshire,1876,"Hayes, Rutherford",Republican,80141,41540,0.518336432,Republican,0.03410819268,Republican 0-4%,NH,15
Michigan,1876,"Hayes, Rutherford",Republican,318450,166901,0.524104255,Republican,0.05603985111,Republican 4-9%,MI,19
New Jersey,1876,"Tilden, Samuel",Democratic,220193,115962,0.5266379948,Democratic,0.01316871055,Democratic 0-4%,NJ,4
Nevada,1876,"Hayes, Rutherford",Republican,19691,10383,0.5272967345,Republican,0.04247925578,Republican 4-9%,NV,17
North Carolina,1876,"Tilden, Samuel",Democratic,233911,125427,0.5362167662,Democratic,0.02103424498,Democratic 0-4%,NC,7
Delaware,1876,"Tilden, Samuel",Democratic,24133,13381,0.5544689844,Democratic,0.03928646315,Democratic 0-4%,DE,16
Maryland,1876,"Tilden, Samuel",Democratic,163759,91779,0.5604516393,Democratic,0.04526911807,Democratic 4-9%,MD,18
Maine,1876,"Hayes, Rutherford",Republican,117045,66300,0.5664488017,Republican,0.08566704587,Republican 4-9%,ME,26
West Virginia,1876,"Tilden, Samuel",Democratic,99647,56546,0.5674631449,Democratic,0.05863804441,Democratic 4-9%,WV,20
Missouri,1876,"Tilden, Samuel",Democratic,350610,202086,0.5763840164,Democratic,0.06700829272,Democratic 4-9%,MO,21
Massachusetts,1876,"Hayes, Rutherford",Republican,259620,150064,0.5780140205,Republican,0.09493611513,Republican 9% or more,MA,27
Iowa,1876,"Hayes, Rutherford",Republican,292878,171326,0.5849739482,Republican,0.1196200351,Republican 9% or more,IA,31
Minnesota,1876,"Hayes, Rutherford",Republican,124075,72955,0.5879911344,Republican,0.115427704,Republican 9% or more,MN,30
Rhode Island,1876,"Hayes, Rutherford",Republican,26627,15787,0.5928944305,Republican,0.1109408517,Republican 9% or more,RI,29
Virginia,1876,"Tilden, Samuel",Democratic,236288,140770,0.5957560265,Democratic,0.08057350532,Democratic 4-9%,VA,22
Tennessee,1876,"Tilden, Samuel",Democratic,222743,133177,0.5978953323,Democratic,0.08271281106,Democratic 4-9%,TN,23
Arkansas,1876,"Tilden, Samuel",Democratic,96946,58086,0.5991582943,Democratic,0.08528266717,Democratic 4-9%,AR,25
Alabama,1876,"Tilden, Samuel",Democratic,171699,102989,0.599822946,Democratic,0.08464741174,Democratic 4-9%,AL,24
Kentucky,1876,"Tilden, Samuel",Democratic,260626,160060,0.6141367323,Democratic,0.1061008796,Democratic 9% or more,KY,28
Kansas,1876,"Hayes, Rutherford",Republican,124134,78324,0.6309633138,Republican,0.1890764864,Republican 9% or more,KS,35
Nebraska,1876,"Hayes, Rutherford",Republican,49328,31915,0.6469956211,Republican,0.1621781424,Republican 9% or more,NE,32
Mississippi,1876,"Tilden, Samuel",Democratic,164776,112173,0.6807605477,Democratic,0.1655780264,Democratic 9% or more,MS,33
Vermont,1876,"Hayes, Rutherford",Republican,64553,44091,0.683020154,Republican,0.2004105887,Republican 9% or more,VT,36
Texas,1876,"Tilden, Samuel",Democratic,149555,104755,0.7004446525,Democratic,0.1852621312,Democratic 9% or more,TX,34
Georgia,1876,"Tilden, Samuel",Democratic,180690,130157,0.7203331673,Democratic,0.2051506461,Democratic 9% or more,GA,37
California,1880,"Hancock, Winfield",Democratic,164218,80426,0.489751428,Democratic,9.58E-04,Democratic 0-4%,CA,1
Indiana,1880,"Garfield, James",Republican,470672,232164,0.4932606996,Republican,0.00674637861,Republican 0-4%,IN,3
New Jersey,1880,"Hancock, Winfield",Democratic,245928,122565,0.4983775739,Democratic,0.004643448882,Democratic 0-4%,NJ,2
